,source,target,type,type_data,no_replies,unique_views,no_reply_upvotes,no_reply_answer,weights,user_type
3608,Student42,ieecdf23g055qb,directed,post_graph,8,0,0,0,8,Student
3610,Student51,ieecdf23g055qb,directed,post_graph,8,0,0,0,8,Student
3612,Student24,ieecdf23g055qb,directed,post_graph,8,0,0,0,8,Student
3614,Student29,ieecdf23g055qb,directed,post_graph,8,0,0,0,8,Student
3616,Student46,ieecdf23g055qb,directed,post_graph,8,0,0,0,8,Student
3618,Student1,ieecdf23g055qb,directed,post_graph,8,0,0,0,8,Student
4464,Student12,if4o0ll276n706,directed,post_graph,8,0,0,0,8,Student
4466,Student28,if4o0ll276n706,directed,post_graph,8,0,0,0,8,Student
4476,Student28,if4o0ll276n706,directed,post_graph,8,0,0,0,8,Student
4498,Student71,if4wta3t31d7pi,directed,post_graph,8,0,0,1,9,Student
4500,Student74,if4wta3t31d7pi,directed,post_graph,8,0,0,1,9,Student
4510,Student74,if4wta3t31d7pi,directed,post_graph,8,0,0,1,9,Student
4563,Student30,if5xwj0owlg26q,directed,post_graph,8,0,0,0,8,Student
4565,Student43,if5xwj0owlg26q,directed,post_graph,8,0,0,0,8,Student
4567,Student91,if5xwj0owlg26q,directed,post_graph,8,0,0,0,8,Student
4569,Student10,if5xwj0owlg26q,directed,post_graph,8,0,0,0,8,Student
4571,Student54,if5xwj0owlg26q,directed,post_graph,8,0,0,0,8,Student
4573,Student101,if5xwj0owlg26q,directed,post_graph,8,0,0,0,8,Student
4577,Student13,if5xwj0owlg26q,directed,post_graph,8,0,0,0,8,Student
3605,Student61,ieecdf23g055qb,directed,post_graph,8,37,0,0,45,Student
3374,Student65,ie7lv4m8t2q79d,directed,post_graph,8,59,0,0,67,Student
1846,Student55,idslebcq70w3nz,directed,post_graph,8,67,0,0,75,Student
3569,Student13,iecgnq09aza2xa,directed,post_graph,8,70,0,0,78,Student
281,Student81,idgw6kt1inbha,directed,post_graph,8,74,0,0,82,Student
1588,Student54,ids7dz8yddz5l2,directed,post_graph,9,0,0,0,9,Student
1600,Student54,ids7dz8yddz5l2,directed,post_graph,9,0,0,0,9,Student
1877,Student55,idthq2s8gae4ht,directed,post_graph,9,0,0,0,9,Student
1879,Student1,idthq2s8gae4ht,directed,post_graph,9,0,0,0,9,Student
1881,Student74,idthq2s8gae4ht,directed,post_graph,9,0,0,0,9,Student
1883,Student101,idthq2s8gae4ht,directed,post_graph,9,0,0,0,9,Student
1885,Student85,idthq2s8gae4ht,directed,post_graph,9,0,0,0,9,Student
1887,Student34,idthq2s8gae4ht,directed,post_graph,9,0,0,0,9,Student
1889,Student65,idthq2s8gae4ht,directed,post_graph,9,0,0,0,9,Student
1891,Student95,idthq2s8gae4ht,directed,post_graph,9,0,0,0,9,Student
1893,Student74,idthq2s8gae4ht,directed,post_graph,9,0,0,0,9,Student
2149,Student3,idto5okz6sg5b0,directed,post_graph,9,0,0,0,9,Student
2296,Student81,idtv09qftnh1zf,directed,post_graph,9,0,0,0,9,Student
2298,Student81,idtv09qftnh1zf,directed,post_graph,9,0,0,0,9,Student
2304,Student81,idtv09qftnh1zf,directed,post_graph,9,0,0,0,9,Student
2306,Student81,idtv09qftnh1zf,directed,post_graph,9,0,0,0,9,Student
2763,Student87,idxdmkbfrft2zw,directed,post_graph,9,0,0,0,9,Student
2777,Student87,idxdmkbfrft2zw,directed,post_graph,9,0,0,0,9,Student
2797,Student30,idxdpz40gup20e,directed,post_graph,9,0,0,0,9,Student
2801,Student30,idxdpz40gup20e,directed,post_graph,9,0,0,0,9,Student
2820,Student97,idxdqzjhhpu5jj,directed,post_graph,9,0,0,0,9,Student
2832,Student97,idxdqzjhhpu5jj,directed,post_graph,9,0,0,0,9,Student
3331,Student72,ie6olfrtwac2kz,directed,post_graph,9,0,0,0,9,Student
3333,Student50,ie6olfrtwac2kz,directed,post_graph,9,0,0,0,9,Student
3335,Student95,ie6olfrtwac2kz,directed,post_graph,9,0,0,0,9,Student
3337,Student46,ie6olfrtwac2kz,directed,post_graph,9,0,0,0,9,Student
3339,Student40,ie6olfrtwac2kz,directed,post_graph,9,0,0,0,9,Student
3341,Student32,ie6olfrtwac2kz,directed,post_graph,9,0,0,0,9,Student
3343,Student28,ie6olfrtwac2kz,directed,post_graph,9,0,0,0,9,Student
3345,Student55,ie6olfrtwac2kz,directed,post_graph,9,0,0,0,9,Student
3347,Student9,ie6olfrtwac2kz,directed,post_graph,9,0,0,0,9,Student
3732,Student96,ieg9y1ill6u7ka,directed,post_graph,9,0,0,0,9,Student
3734,Student26,ieg9y1ill6u7ka,directed,post_graph,9,0,0,0,9,Student
3736,Student83,ieg9y1ill6u7ka,directed,post_graph,9,0,0,0,9,Student
3738,Student34,ieg9y1ill6u7ka,directed,post_graph,9,0,0,0,9,Student
3740,Student6,ieg9y1ill6u7ka,directed,post_graph,9,0,0,0,9,Student
3742,Student71,ieg9y1ill6u7ka,directed,post_graph,9,0,0,0,9,Student
3744,Student45,ieg9y1ill6u7ka,directed,post_graph,9,0,0,0,9,Student
3746,Student13,ieg9y1ill6u7ka,directed,post_graph,9,0,0,0,9,Student
3748,Student61,ieg9y1ill6u7ka,directed,post_graph,9,0,0,0,9,Student
3879,Student8,iem7md81sbl6s8,directed,post_graph,9,0,0,0,9,Student
3881,Student43,iem7md81sbl6s8,directed,post_graph,9,0,0,0,9,Student
3883,Student26,iem7md81sbl6s8,directed,post_graph,9,0,0,0,9,Student
3885,Student85,iem7md81sbl6s8,directed,post_graph,9,0,0,0,9,Student
3887,Student41,iem7md81sbl6s8,directed,post_graph,9,0,0,0,9,Student
3889,Student83,iem7md81sbl6s8,directed,post_graph,9,0,0,0,9,Student
3891,Student98,iem7md81sbl6s8,directed,post_graph,9,0,0,0,9,Student
3893,Student7,iem7md81sbl6s8,directed,post_graph,9,0,0,0,9,Student
4780,Student22,ifgfbgcicb84eg,directed,post_graph,9,0,0,0,9,Student
4782,Student3,ifgfbgcicb84eg,directed,post_graph,9,0,0,0,9,Student
4784,Student61,ifgfbgcicb84eg,directed,post_graph,9,0,0,0,9,Student
4786,Student72,ifgfbgcicb84eg,directed,post_graph,9,0,0,0,9,Student
4788,Student36,ifgfbgcicb84eg,directed,post_graph,9,0,0,0,9,Student
4790,Student77,ifgfbgcicb84eg,directed,post_graph,9,0,0,0,9,Student
4792,Student34,ifgfbgcicb84eg,directed,post_graph,9,0,0,0,9,Student
4794,Student46,ifgfbgcicb84eg,directed,post_graph,9,0,0,0,9,Student
3330,Student13,ie6olfrtwac2kz,directed,post_graph,9,48,0,0,57,Student
1876,Student7,idthq2s8gae4ht,directed,post_graph,9,74,0,0,83,Student
481,Student6,idlaeg5y4r24rb,directed,post_graph,10,0,0,0,10,Student
483,Student8,idlaeg5y4r24rb,directed,post_graph,10,0,0,0,10,Student
485,Student35,idlaeg5y4r24rb,directed,post_graph,10,0,0,0,10,Student
487,Student24,idlaeg5y4r24rb,directed,post_graph,10,0,0,0,10,Student
489,Student60,idlaeg5y4r24rb,directed,post_graph,10,0,0,0,10,Student
491,Student85,idlaeg5y4r24rb,directed,post_graph,10,0,0,0,10,Student
495,Student46,idlaeg5y4r24rb,directed,post_graph,10,0,0,0,10,Student
497,Student55,idlaeg5y4r24rb,directed,post_graph,10,0,0,0,10,Student
499,Student44,idlaeg5y4r24rb,directed,post_graph,10,0,0,0,10,Student
537,Student34,idn30rqxc2d730,directed,post_graph,10,0,0,0,10,Student
539,Student60,idn30rqxc2d730,directed,post_graph,10,0,0,0,10,Student
541,Student76,idn30rqxc2d730,directed,post_graph,10,0,0,0,10,Student
545,Student72,idn30rqxc2d730,directed,post_graph,10,0,0,0,10,Student
547,Student35,idn30rqxc2d730,directed,post_graph,10,0,0,0,10,Student
549,Student90,idn30rqxc2d730,directed,post_graph,10,0,0,0,10,Student
551,Student34,idn30rqxc2d730,directed,post_graph,10,0,0,0,10,Student
553,Student44,idn30rqxc2d730,directed,post_graph,10,0,0,0,10,Student
555,Student90,idn30rqxc2d730,directed,post_graph,10,0,0,0,10,Student
1995,Student41,idtnblh36gb1c8,directed,post_graph,10,0,0,1,11,Student
2007,Student41,idtnblh36gb1c8,directed,post_graph,10,0,0,1,11,Student
2315,Student75,idtv0da5ovx30v,directed,post_graph,10,0,0,0,10,Student
2317,Student75,idtv0da5ovx30v,directed,post_graph,10,0,0,0,10,Student
2321,Student75,idtv0da5ovx30v,directed,post_graph,10,0,0,0,10,Student
2325,Student75,idtv0da5ovx30v,directed,post_graph,10,0,0,0,10,Student
2333,Student75,idtv0da5ovx30v,directed,post_graph,10,0,0,1,11,Student
2387,Student35,idua3i4xsh369h,directed,post_graph,10,0,0,0,10,Student
2435,Student59,iduab3gbm6y3c,directed,post_graph,10,0,0,0,10,Student
3075,Student85,ie1a23o4dql323,directed,post_graph,10,0,0,0,10,Student
3077,Student51,ie1a23o4dql323,directed,post_graph,10,0,0,0,10,Student
3079,Student41,ie1a23o4dql323,directed,post_graph,10,0,0,0,10,Student
3081,Student21,ie1a23o4dql323,directed,post_graph,10,0,0,0,10,Student
3083,Student24,ie1a23o4dql323,directed,post_graph,10,0,0,0,10,Student
3085,Student73,ie1a23o4dql323,directed,post_graph,10,0,0,0,10,Student
3087,Student101,ie1a23o4dql323,directed,post_graph,10,0,0,0,10,Student
3089,Student11,ie1a23o4dql323,directed,post_graph,10,0,0,0,10,Student
3091,Student44,ie1a23o4dql323,directed,post_graph,10,0,0,0,10,Student
3093,Student9,ie1a23o4dql323,directed,post_graph,10,0,0,0,10,Student
3150,Student34,ie3muzbixl91ul,directed,post_graph,10,0,0,0,10,Student
3152,Student58,ie3muzbixl91ul,directed,post_graph,10,0,0,0,10,Student
3156,Student7,ie3muzbixl91ul,directed,post_graph,10,0,0,0,10,Student
3158,Student41,ie3muzbixl91ul,directed,post_graph,10,0,0,0,10,Student
3160,Student83,ie3muzbixl91ul,directed,post_graph,10,0,0,0,10,Student
3162,Student96,ie3muzbixl91ul,directed,post_graph,10,0,0,0,10,Student
3164,Student55,ie3muzbixl91ul,directed,post_graph,10,0,0,0,10,Student
3166,Student22,ie3muzbixl91ul,directed,post_graph,10,0,0,0,10,Student
3185,Student1,ie4yf4bathx1af,directed,post_graph,10,0,0,0,10,Student
3187,Student83,ie4yf4bathx1af,directed,post_graph,10,0,0,0,10,Student
3189,Student2,ie4yf4bathx1af,directed,post_graph,10,0,0,0,10,Student
3191,Student26,ie4yf4bathx1af,directed,post_graph,10,0,0,0,10,Student
3193,Student16,ie4yf4bathx1af,directed,post_graph,10,0,0,0,10,Student
3195,Student34,ie4yf4bathx1af,directed,post_graph,10,0,0,0,10,Student
3197,Student6,ie4yf4bathx1af,directed,post_graph,10,0,0,0,10,Student
3199,Student96,ie4yf4bathx1af,directed,post_graph,10,0,0,0,10,Student
3201,Student50,ie4yf4bathx1af,directed,post_graph,10,0,0,0,10,Student
3203,Student22,ie4yf4bathx1af,directed,post_graph,10,0,0,0,10,Student
4404,Student77,if474r0zov12ap,directed,post_graph,10,0,0,0,10,Student
4406,Student54,if474r0zov12ap,directed,post_graph,10,0,0,0,10,Student
4408,Student43,if474r0zov12ap,directed,post_graph,10,0,0,0,10,Student
4410,Student85,if474r0zov12ap,directed,post_graph,10,0,0,0,10,Student
4412,Student24,if474r0zov12ap,directed,post_graph,10,0,0,0,10,Student
4414,Student8,if474r0zov12ap,directed,post_graph,10,0,0,0,10,Student
4418,Student76,if474r0zov12ap,directed,post_graph,10,0,0,0,10,Student
4420,Student10,if474r0zov12ap,directed,post_graph,10,0,0,0,10,Student
4422,Student44,if474r0zov12ap,directed,post_graph,10,0,0,0,10,Student
4695,Student72,ifaepeuuekk3ac,directed,post_graph,10,0,0,0,10,Student
4697,Student34,ifaepeuuekk3ac,directed,post_graph,10,0,0,0,10,Student
4699,Student10,ifaepeuuekk3ac,directed,post_graph,10,0,0,0,10,Student
4701,Student59,ifaepeuuekk3ac,directed,post_graph,10,0,0,0,10,Student
4703,Student40,ifaepeuuekk3ac,directed,post_graph,10,0,0,0,10,Student
4705,Student34,ifaepeuuekk3ac,directed,post_graph,10,0,0,0,10,Student
4707,Student34,ifaepeuuekk3ac,directed,post_graph,10,0,0,0,10,Student
4709,Student76,ifaepeuuekk3ac,directed,post_graph,10,0,0,0,10,Student
4711,Student58,ifaepeuuekk3ac,directed,post_graph,10,0,0,0,10,Student
4713,Student81,ifaepeuuekk3ac,directed,post_graph,10,0,0,0,10,Student
3184,Student51,ie4yf4bathx1af,directed,post_graph,10,67,0,0,77,Student
600,Student24,idp41i5hi8c5e7,directed,post_graph,11,0,0,0,11,Student
604,Student34,idp41i5hi8c5e7,directed,post_graph,11,0,0,0,11,Student
606,Student17,idp41i5hi8c5e7,directed,post_graph,11,0,0,0,11,Student
608,Student58,idp41i5hi8c5e7,directed,post_graph,11,0,0,0,11,Student
610,Student82,idp41i5hi8c5e7,directed,post_graph,11,0,0,0,11,Student
612,Student35,idp41i5hi8c5e7,directed,post_graph,11,0,0,0,11,Student
614,Student44,idp41i5hi8c5e7,directed,post_graph,11,0,0,0,11,Student
616,Student41,idp41i5hi8c5e7,directed,post_graph,11,0,0,0,11,Student
618,Student73,idp41i5hi8c5e7,directed,post_graph,11,0,0,0,11,Student
620,Student46,idp41i5hi8c5e7,directed,post_graph,11,0,0,0,11,Student
837,Student38,idraxc9rfs66lk,directed,post_graph,11,0,0,0,11,Student
1180,Student76,idrlz9cedic61l,directed,post_graph,11,0,0,0,11,Student
1229,Student29,idrm3sbp5rfj,directed,post_graph,11,0,0,0,11,Student
1233,Student29,idrm3sbp5rfj,directed,post_graph,11,0,0,0,11,Student
1237,Student29,idrm3sbp5rfj,directed,post_graph,11,0,0,0,11,Student
1239,Student29,idrm3sbp5rfj,directed,post_graph,11,0,0,0,11,Student
1245,Student29,idrm3sbp5rfj,directed,post_graph,11,0,0,0,11,Student
1249,Student29,idrm3sbp5rfj,directed,post_graph,11,0,0,0,11,Student
1270,Student85,idrm5zcvoecp7,directed,post_graph,11,0,0,0,11,Student
1298,Student15,idrm8mkez5e1up,directed,post_graph,11,0,0,0,11,Student
1481,Student65,ids76l1wjfq2ob,directed,post_graph,11,0,0,0,11,Student
1485,Student65,ids76l1wjfq2ob,directed,post_graph,11,0,0,0,11,Student
1487,Student65,ids76l1wjfq2ob,directed,post_graph,11,0,0,0,11,Student
1495,Student65,ids76l1wjfq2ob,directed,post_graph,11,0,0,0,11,Student
1497,Student65,ids76l1wjfq2ob,directed,post_graph,11,0,0,0,11,Student
1946,Student2,idtm0dfki0d6r4,directed,post_graph,11,0,0,0,11,Student
1952,Student2,idtm0dfki0d6r4,directed,post_graph,11,0,0,0,11,Student
2544,Student19,idutctlpvk52af,directed,post_graph,11,0,0,0,11,Student
2558,Student19,idutctlpvk52af,directed,post_graph,11,0,0,0,11,Student
2582,Student6,iduu927jqu68z,directed,post_graph,11,0,0,0,11,Student
2584,Student6,iduu927jqu68z,directed,post_graph,11,0,0,0,11,Student
2586,Student6,iduu927jqu68z,directed,post_graph,11,0,0,0,11,Student
2588,Student6,iduu927jqu68z,directed,post_graph,11,0,0,0,11,Student
2596,Student6,iduu927jqu68z,directed,post_graph,11,0,0,0,11,Student
4441,Student86,if4nuc4ipjh6rh,directed,post_graph,11,0,0,0,11,Student
4443,Student29,if4nuc4ipjh6rh,directed,post_graph,11,0,0,0,11,Student
4445,Student29,if4nuc4ipjh6rh,directed,post_graph,11,0,0,0,11,Student
4455,Student22,if4nuc4ipjh6rh,directed,post_graph,11,0,0,0,11,Student
4457,Student29,if4nuc4ipjh6rh,directed,post_graph,11,0,0,0,11,Student
4459,Student29,if4nuc4ipjh6rh,directed,post_graph,11,0,0,0,11,Student
327,Student1,idi4tcownx036b,directed,post_graph,12,0,0,0,12,Student
329,Student76,idi4tcownx036b,directed,post_graph,12,0,0,0,12,Student
331,Student6,idi4tcownx036b,directed,post_graph,12,0,0,0,12,Student
335,Student9,idi4tcownx036b,directed,post_graph,12,0,0,0,12,Student
337,Student8,idi4tcownx036b,directed,post_graph,12,0,0,0,12,Student
341,Student52,idi4tcownx036b,directed,post_graph,12,0,0,0,12,Student
343,Student90,idi4tcownx036b,directed,post_graph,12,0,0,0,12,Student
345,Student22,idi4tcownx036b,directed,post_graph,12,0,0,0,12,Student
347,Student34,idi4tcownx036b,directed,post_graph,12,0,0,0,12,Student
349,Student46,idi4tcownx036b,directed,post_graph,12,0,0,0,12,Student
929,Student83,idrbpxq9kmy5nh,directed,post_graph,12,0,0,0,12,Student
1364,Student99,idrmexam5k633x,directed,post_graph,12,0,0,0,12,Student
1370,Student99,idrmexam5k633x,directed,post_graph,12,0,0,0,12,Student
1384,Student99,idrmexam5k633x,directed,post_graph,12,0,0,0,12,Student
1454,Student34,ids72cw1s6i182,directed,post_graph,12,0,0,0,12,Student
1464,Student34,ids72cw1s6i182,directed,post_graph,12,0,0,0,12,Student
1466,Student34,ids72cw1s6i182,directed,post_graph,12,0,0,0,12,Student
1470,Student34,ids72cw1s6i182,directed,post_graph,12,0,0,0,12,Student
1777,Student17,ids8zw9abux1p9,directed,post_graph,12,0,0,0,12,Student
1783,Student17,ids8zw9abux1p9,directed,post_graph,12,0,0,0,12,Student
1789,Student17,ids8zw9abux1p9,directed,post_graph,12,0,0,0,12,Student
1921,Student1,idtlq1ns6l47dk,directed,post_graph,12,0,0,0,12,Student
1937,Student1,idtlq1ns6l47dk,directed,post_graph,12,0,0,0,12,Student
1990,Student36,idtn16bo47p7g8,directed,post_graph,12,0,0,0,12,Student
3429,Student51,ieac9a0j6y06zw,directed,post_graph,12,0,0,0,12,Student
3431,Student6,ieac9a0j6y06zw,directed,post_graph,12,0,0,0,12,Student
3433,Student1,ieac9a0j6y06zw,directed,post_graph,12,0,0,0,12,Student
3435,Student82,ieac9a0j6y06zw,directed,post_graph,12,0,0,0,12,Student
3437,Student59,ieac9a0j6y06zw,directed,post_graph,12,0,0,0,12,Student
3439,Student80,ieac9a0j6y06zw,directed,post_graph,12,0,0,0,12,Student
3441,Student73,ieac9a0j6y06zw,directed,post_graph,12,0,0,0,12,Student
3443,Student85,ieac9a0j6y06zw,directed,post_graph,12,0,0,0,12,Student
3445,Student79,ieac9a0j6y06zw,directed,post_graph,12,0,0,0,12,Student
3447,Student9,ieac9a0j6y06zw,directed,post_graph,12,0,0,0,12,Student
3449,Student29,ieac9a0j6y06zw,directed,post_graph,12,0,0,0,12,Student
3451,Student22,ieac9a0j6y06zw,directed,post_graph,12,0,0,0,12,Student
4223,Student61,iez47uxajww1im,directed,post_graph,12,0,0,0,12,Student
4225,Student76,iez47uxajww1im,directed,post_graph,12,0,0,0,12,Student
4227,Student48,iez47uxajww1im,directed,post_graph,12,0,0,0,12,Student
4229,Student91,iez47uxajww1im,directed,post_graph,12,0,0,0,12,Student
4231,Student85,iez47uxajww1im,directed,post_graph,12,0,0,0,12,Student
4233,Student22,iez47uxajww1im,directed,post_graph,12,0,0,0,12,Student
4235,Student51,iez47uxajww1im,directed,post_graph,12,0,0,0,12,Student
4237,Student24,iez47uxajww1im,directed,post_graph,12,0,0,0,12,Student
4239,Student9,iez47uxajww1im,directed,post_graph,12,0,0,0,12,Student
4241,Student73,iez47uxajww1im,directed,post_graph,12,0,0,0,12,Student
4243,Student68,iez47uxajww1im,directed,post_graph,12,0,0,0,12,Student
4245,Student65,iez47uxajww1im,directed,post_graph,12,0,0,0,12,Student
571,Student73,idngyqf3fmsb1,directed,post_graph,12,1,0,0,13,Student
4662,Student40,if97hiq3di630u,directed,post_graph,12,1,0,0,13,Student
1389,Student41,ids0he3vabv3ag,directed,post_graph,12,18,0,0,30,Student
598,Student64,idozco2lb9o449,directed,post_graph,12,2,0,0,14,Student
2604,Student97,idv3op26quf1cq,directed,post_graph,12,2,0,0,14,Student
3356,Student40,ie7c6ztvqun1rp,directed,post_graph,12,2,0,0,14,Student
3820,Student38,ieiuk6adkdf19h,directed,post_graph,12,28,0,0,40,Student
597,Student77,idovhlrycs66h5,directed,post_graph,12,3,0,0,15,Student
1968,Student74,idtmgs9x28t17e,directed,post_graph,12,3,0,0,15,Student
3245,Student75,ie4yvvwf8w9o8,directed,post_graph,12,3,0,0,15,Student
3404,Student38,ie92yuyd9y11n,directed,post_graph,12,3,0,0,15,Student
3871,Student100,ielaw2r7euf22k,directed,post_graph,12,3,0,0,15,Student
4129,Student38,iex825x7i38342,directed,post_graph,12,3,0,0,15,Student
4314,Student1,if1cd57alxm321,directed,post_graph,12,3,0,0,15,Student
3106,Student1,ie27uw1dr721rq,directed,post_graph,12,4,0,0,16,Student
3260,Student1,ie5pwr3v5y96b3,directed,post_graph,12,4,0,0,16,Student
3428,Student51,ieac9a0j6y06zw,directed,post_graph,12,61,0,0,73,Student
875,Student40,idrbheqd9ke503,directed,post_graph,13,0,0,0,13,Student
902,Student50,idrbkoihgpf4mb,directed,post_graph,13,0,0,0,13,Student
908,Student50,idrbkoihgpf4mb,directed,post_graph,13,0,0,0,13,Student
1068,Student18,idrc7y43q3g1u3,directed,post_graph,13,0,0,0,13,Student
1534,Student8,ids7a58a4yv5qc,directed,post_graph,13,0,0,0,13,Student
1536,Student8,ids7a58a4yv5qc,directed,post_graph,13,0,0,0,13,Student
1542,Student8,ids7a58a4yv5qc,directed,post_graph,13,0,0,0,13,Student
1544,Student8,ids7a58a4yv5qc,directed,post_graph,13,0,0,0,13,Student
1548,Student8,ids7a58a4yv5qc,directed,post_graph,13,0,0,0,13,Student
1550,Student8,ids7a58a4yv5qc,directed,post_graph,13,0,0,0,13,Student
1554,Student8,ids7a58a4yv5qc,directed,post_graph,13,0,0,1,14,Student
1556,Student8,ids7a58a4yv5qc,directed,post_graph,13,0,0,0,13,Student
1563,Student56,ids7bttey294uy,directed,post_graph,13,0,0,0,13,Student
1567,Student56,ids7bttey294uy,directed,post_graph,13,0,0,0,13,Student
1569,Student56,ids7bttey294uy,directed,post_graph,13,0,0,0,13,Student
1573,Student56,ids7bttey294uy,directed,post_graph,13,0,0,0,13,Student
1579,Student56,ids7bttey294uy,directed,post_graph,13,0,0,0,13,Student
1581,Student56,ids7bttey294uy,directed,post_graph,13,0,0,0,13,Student
1583,Student56,ids7bttey294uy,directed,post_graph,13,0,0,0,13,Student
1664,Student91,ids7symq25d5vv,directed,post_graph,13,0,0,0,13,Student
1666,Student91,ids7symq25d5vv,directed,post_graph,13,0,0,0,13,Student
1668,Student91,ids7symq25d5vv,directed,post_graph,13,0,0,0,13,Student
1670,Student91,ids7symq25d5vv,directed,post_graph,13,0,0,0,13,Student
1674,Student91,ids7symq25d5vv,directed,post_graph,13,0,0,0,13,Student
1678,Student91,ids7symq25d5vv,directed,post_graph,13,0,0,0,13,Student
1682,Student91,ids7symq25d5vv,directed,post_graph,13,0,0,0,13,Student
1684,Student91,ids7symq25d5vv,directed,post_graph,13,0,0,0,13,Student
2033,Student67,idtnfiantnk62d,directed,post_graph,13,0,0,0,13,Student
2051,Student67,idtnfiantnk62d,directed,post_graph,13,0,0,1,14,Student
2055,Student67,idtnfiantnk62d,directed,post_graph,13,0,0,1,14,Student
2079,Student24,idtnnxuw11d66o,directed,post_graph,13,0,0,0,13,Student
2081,Student24,idtnnxuw11d66o,directed,post_graph,13,0,0,0,13,Student
2099,Student24,idtnnxuw11d66o,directed,post_graph,13,0,0,1,14,Student
2228,Student11,idtuzwlmimg1ms,directed,post_graph,13,0,0,0,13,Student
2234,Student11,idtuzwlmimg1ms,directed,post_graph,13,0,0,0,13,Student
2240,Student11,idtuzwlmimg1ms,directed,post_graph,13,0,0,0,13,Student
2250,Student11,idtuzwlmimg1ms,directed,post_graph,13,0,0,0,13,Student
2252,Student11,idtuzwlmimg1ms,directed,post_graph,13,0,0,1,14,Student
2408,Student77,idua68da1c36dc,directed,post_graph,13,0,0,0,13,Student
2416,Student77,idua68da1c36dc,directed,post_graph,13,0,0,0,13,Student
2420,Student77,idua68da1c36dc,directed,post_graph,13,0,0,0,13,Student
2877,Student2,idynukfjzdr7n1,directed,post_graph,13,0,0,0,13,Student
4605,Student58,if7au5gl3ib5gy,directed,post_graph,13,0,0,0,13,Student
4607,Student13,if7au5gl3ib5gy,directed,post_graph,13,0,0,0,13,Student
4609,Student13,if7au5gl3ib5gy,directed,post_graph,13,0,0,0,13,Student
4611,Student13,if7au5gl3ib5gy,directed,post_graph,13,0,0,0,13,Student
2876,Student10,idynukfjzdr7n1,directed,post_graph,13,64,0,0,77,Student
1153,Student4,idrlxlyotxk4k8,directed,post_graph,14,0,0,0,14,Student
1169,Student4,idrlxlyotxk4k8,directed,post_graph,14,0,0,0,14,Student
1173,Student4,idrlxlyotxk4k8,directed,post_graph,14,0,0,0,14,Student
1175,Student4,idrlxlyotxk4k8,directed,post_graph,14,0,0,0,14,Student
3843,Student10,iela9vtghe31k5,directed,post_graph,14,0,0,0,14,Student
3845,Student24,iela9vtghe31k5,directed,post_graph,14,0,0,0,14,Student
3847,Student72,iela9vtghe31k5,directed,post_graph,14,0,0,0,14,Student
3849,Student13,iela9vtghe31k5,directed,post_graph,14,0,0,0,14,Student
3851,Student51,iela9vtghe31k5,directed,post_graph,14,0,0,0,14,Student
3853,Student85,iela9vtghe31k5,directed,post_graph,14,0,0,0,14,Student
3857,Student8,iela9vtghe31k5,directed,post_graph,14,0,0,0,14,Student
3859,Student73,iela9vtghe31k5,directed,post_graph,14,0,0,0,14,Student
3861,Student76,iela9vtghe31k5,directed,post_graph,14,0,0,0,14,Student
3863,Student9,iela9vtghe31k5,directed,post_graph,14,0,0,0,14,Student
3865,Student101,iela9vtghe31k5,directed,post_graph,14,0,0,0,14,Student
3867,Student95,iela9vtghe31k5,directed,post_graph,14,0,0,0,14,Student
3869,Student29,iela9vtghe31k5,directed,post_graph,14,0,0,0,14,Student
4749,Student10,ifed53gb2epb,directed,post_graph,14,0,0,0,14,Student
4751,Student1,ifed53gb2epb,directed,post_graph,14,0,0,0,14,Student
4753,Student85,ifed53gb2epb,directed,post_graph,14,0,0,0,14,Student
4755,Student24,ifed53gb2epb,directed,post_graph,14,0,0,0,14,Student
4757,Student91,ifed53gb2epb,directed,post_graph,14,0,0,0,14,Student
4759,Student63,ifed53gb2epb,directed,post_graph,14,0,0,0,14,Student
4761,Student22,ifed53gb2epb,directed,post_graph,14,0,0,0,14,Student
4763,Student86,ifed53gb2epb,directed,post_graph,14,0,0,0,14,Student
4765,Student98,ifed53gb2epb,directed,post_graph,14,0,0,0,14,Student
4767,Student36,ifed53gb2epb,directed,post_graph,14,0,0,0,14,Student
4769,Student8,ifed53gb2epb,directed,post_graph,14,0,0,0,14,Student
4771,Student101,ifed53gb2epb,directed,post_graph,14,0,0,0,14,Student
4773,Student92,ifed53gb2epb,directed,post_graph,14,0,0,0,14,Student
3968,Student101,iepz09lhwwo2vd,directed,post_graph,15,1,0,0,16,Student
4018,Student6,ieqsfiq6daw1yz,directed,post_graph,15,1,0,0,16,Student
2879,Student71,idyq5kbxk235ao,directed,post_graph,15,2,0,0,17,Student
3708,Student3,iefme85iwo82jp,directed,post_graph,15,2,0,0,17,Student
3873,Student41,iem1mlau6qg8n,directed,post_graph,15,2,0,0,17,Student
4017,Student80,ieqoxh3cgme5cn,directed,post_graph,15,2,0,0,17,Student
4529,Student80,if5l0l66yc17oa,directed,post_graph,15,28,0,0,43,Student
4128,Student35,iew33g6s7hok5,directed,post_graph,15,29,0,0,44,Student
569,Student82,idn8h3xz9p9xo,directed,post_graph,15,30,0,0,45,Student
3205,Student43,ie4yqoe4ais74,directed,post_graph,15,31,0,0,46,Student
3403,Student53,ie8q99zv3be623,directed,post_graph,15,42,0,0,57,Student
2863,Student6,idy7noc5fu28a,directed,post_graph,15,43,0,0,58,Student
