,source,target,type,type_data,no_replies,unique_views,no_reply_upvotes,no_reply_answer,weights
775,hqokiy9nfbz2uu,i9ja1bjy1uz2uo,directed,post_graph,63,0,0,0,63
777,User30,i9ja1bjy1uz2uo,directed,post_graph,63,0,0,0,63
779,hv9ile47wap2ny,i9ja1bjy1uz2uo,directed,post_graph,63,0,0,0,63
781,hvexavobk33ea,i9ja1bjy1uz2uo,directed,post_graph,63,0,0,0,63
783,i55qcm21o3s6bv,i9ja1bjy1uz2uo,directed,post_graph,63,0,0,0,63
785,User337,i9ja1bjy1uz2uo,directed,post_graph,63,0,0,0,63
787,i4jbu0c4ukl3sf,i9ja1bjy1uz2uo,directed,post_graph,63,0,0,0,63
789,User258,i9ja1bjy1uz2uo,directed,post_graph,63,0,0,0,63
791,User113,i9ja1bjy1uz2uo,directed,post_graph,63,0,0,0,63
793,i4m6aknktm16iu,i9ja1bjy1uz2uo,directed,post_graph,63,0,0,0,63
795,User370,i9ja1bjy1uz2uo,directed,post_graph,63,0,0,0,63
797,User269,i9ja1bjy1uz2uo,directed,post_graph,63,0,0,0,63
799,hve4k97sat54qs,i9ja1bjy1uz2uo,directed,post_graph,63,0,0,0,63
801,User369,i9ja1bjy1uz2uo,directed,post_graph,63,0,0,0,63
803,hz2yadkxr3u17q,i9ja1bjy1uz2uo,directed,post_graph,63,0,0,0,63
805,User49,i9ja1bjy1uz2uo,directed,post_graph,63,0,0,0,63
807,User336,i9ja1bjy1uz2uo,directed,post_graph,63,0,0,0,63
196,Missing68,i9ja0iogml84xs,directed,post_graph,73,0,0,0,73
198,User154,i9ja0iogml84xs,directed,post_graph,73,0,0,0,73
200,User175,i9ja0iogml84xs,directed,post_graph,73,0,0,0,73
202,Missing85,i9ja0iogml84xs,directed,post_graph,73,0,0,0,73
204,i4il5dezsh25c,i9ja0iogml84xs,directed,post_graph,73,0,0,0,73
206,hv9i0iyjjmr7gt,i9ja0iogml84xs,directed,post_graph,73,0,0,0,73
208,User158,i9ja0iogml84xs,directed,post_graph,73,0,0,0,73
210,i18w63x9wyp1tj,i9ja0iogml84xs,directed,post_graph,73,0,0,0,73
212,hz4pp8xgfon6se,i9ja0iogml84xs,directed,post_graph,73,0,0,0,73
214,User63,i9ja0iogml84xs,directed,post_graph,73,0,0,0,73
216,i4j6x4ubmg671b,i9ja0iogml84xs,directed,post_graph,73,0,0,0,73
218,Missing41,i9ja0iogml84xs,directed,post_graph,73,0,0,0,73
220,User18,i9ja0iogml84xs,directed,post_graph,73,0,0,0,73
222,User170,i9ja0iogml84xs,directed,post_graph,73,0,0,0,73
224,User167,i9ja0iogml84xs,directed,post_graph,73,0,0,0,73
226,i4jdi9llahs8c,i9ja0iogml84xs,directed,post_graph,73,0,0,0,73
228,User178,i9ja0iogml84xs,directed,post_graph,73,0,0,0,73
230,User19,i9ja0iogml84xs,directed,post_graph,73,0,0,0,73
232,Missing31,i9ja0iogml84xs,directed,post_graph,73,0,0,0,73
234,User61,i9ja0iogml84xs,directed,post_graph,73,0,0,0,73
236,User354,i9ja0iogml84xs,directed,post_graph,73,0,0,0,73
238,i9kb575fPjG,i9ja0iogml84xs,directed,post_graph,73,0,0,0,73
240,User171,i9ja0iogml84xs,directed,post_graph,73,0,0,0,73
242,Missing65,i9ja0iogml84xs,directed,post_graph,73,0,0,0,73
244,User327,i9ja0iogml84xs,directed,post_graph,73,0,0,0,73
246,User322,i9ja0iogml84xs,directed,post_graph,73,0,0,0,73
248,User153,i9ja0iogml84xs,directed,post_graph,73,0,0,0,73
250,User173,i9ja0iogml84xs,directed,post_graph,73,0,0,0,73
252,User362,i9ja0iogml84xs,directed,post_graph,73,0,0,0,73
254,User169,i9ja0iogml84xs,directed,post_graph,73,0,0,0,73
256,User157,i9ja0iogml84xs,directed,post_graph,73,0,0,0,73
258,User177,i9ja0iogml84xs,directed,post_graph,73,0,0,0,73
260,i4ja9iybmi732u,i9ja0iogml84xs,directed,post_graph,73,0,0,0,73
262,User323,i9ja0iogml84xs,directed,post_graph,73,0,0,0,73
264,User288,i9ja0iogml84xs,directed,post_graph,73,0,0,0,73
266,hqa46y4wt062bh,i9ja0iogml84xs,directed,post_graph,73,0,0,0,73
268,User166,i9ja0iogml84xs,directed,post_graph,73,0,0,0,73
270,User60,i9ja0iogml84xs,directed,post_graph,73,0,0,0,73
272,User180,i9ja0iogml84xs,directed,post_graph,73,0,0,0,73
274,hyzupdk1HKc,i9ja0iogml84xs,directed,post_graph,73,0,0,0,73
276,hz1k798un7y5fv,i9ja0iogml84xs,directed,post_graph,73,0,0,0,73
278,User186,i9ja0iogml84xs,directed,post_graph,73,0,0,0,73
280,User65,i9ja0iogml84xs,directed,post_graph,73,0,0,0,73
282,User356,i9ja0iogml84xs,directed,post_graph,73,0,0,0,73
284,User163,i9ja0iogml84xs,directed,post_graph,73,0,0,0,73
286,User156,i9ja0iogml84xs,directed,post_graph,73,0,0,0,73
288,User155,i9ja0iogml84xs,directed,post_graph,73,0,0,0,73
290,User150,i9ja0iogml84xs,directed,post_graph,73,0,0,0,73
292,User161,i9ja0iogml84xs,directed,post_graph,73,0,0,0,73
294,User64,i9ja0iogml84xs,directed,post_graph,73,0,0,0,73
296,User7,i9ja0iogml84xs,directed,post_graph,73,0,0,0,73
298,huof6l4oauohw,i9ja0iogml84xs,directed,post_graph,73,0,0,0,73
300,User152,i9ja0iogml84xs,directed,post_graph,73,0,0,0,73
302,User47,i9ja0iogml84xs,directed,post_graph,73,0,0,0,73
304,User182,i9ja0iogml84xs,directed,post_graph,73,0,0,0,73
306,i4kxfsuixhbh9,i9ja0iogml84xs,directed,post_graph,73,0,0,0,73
308,User164,i9ja0iogml84xs,directed,post_graph,73,0,0,0,73
310,User151,i9ja0iogml84xs,directed,post_graph,73,0,0,0,73
312,User160,i9ja0iogml84xs,directed,post_graph,73,0,0,0,73
314,User324,i9ja0iogml84xs,directed,post_graph,73,0,0,0,73
316,User344,i9ja0iogml84xs,directed,post_graph,73,0,0,0,73
318,i4ssufpk8f356o,i9ja0iogml84xs,directed,post_graph,73,0,0,0,73
320,User16,i9ja0iogml84xs,directed,post_graph,73,0,0,0,73
322,User46,i9ja0iogml84xs,directed,post_graph,73,0,0,0,73
324,User185,i9ja0iogml84xs,directed,post_graph,73,0,0,0,73
326,i4kwje0elnC,i9ja0iogml84xs,directed,post_graph,73,0,0,0,73
328,User159,i9ja0iogml84xs,directed,post_graph,73,0,0,0,73
330,User162,i9ja0iogml84xs,directed,post_graph,73,0,0,0,73
332,User364,i9ja0iogml84xs,directed,post_graph,73,0,0,0,73
334,User58,i9ja0iogml84xs,directed,post_graph,73,0,0,0,73
336,i9pp5qlqoMO,i9ja0iogml84xs,directed,post_graph,73,0,0,0,73
338,User174,i9ja0iogml84xs,directed,post_graph,73,0,0,0,73
340,User183,i9ja0iogml84xs,directed,post_graph,73,0,0,0,73
45,i4t9268xuvn6dh,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
47,User147,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
49,hyxsfecmhg82oe,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
51,User128,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
53,User15,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
55,User149,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
57,i4kxfjow4tg7j2,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
59,hqa65gzgtl93hf,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
61,User3,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
63,User55,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
65,User318,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
67,User53,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
69,User119,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
71,Missing43,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
73,User316,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
75,User320,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
77,User118,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
79,User126,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
81,User146,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
83,i4g9r6lqb6J,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
85,User298,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
87,i4jx25qj4hh7k5,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
89,User125,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
91,User148,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
93,hyurapz9lkc,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
95,User143,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
97,User139,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
99,User284,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
101,User51,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
103,User136,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
105,User299,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
107,User87,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
109,User314,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
111,User121,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
113,User57,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
115,User123,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
117,User131,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
119,User355,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
121,User374,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
123,User52,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
125,User42,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
127,User2,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
129,i4jg0hk8NaM,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
131,i4j6x4ubmg671b,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
133,User120,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
135,User286,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
137,hz3bmlbf3sr3wr,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
139,User319,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
141,User359,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
143,User132,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
145,User45,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
147,User145,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
149,User14,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
151,User287,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
153,User296,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
155,User144,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
157,User315,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
159,User285,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
161,User358,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
163,User135,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
165,User122,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
167,User141,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
169,User202,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
171,User133,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
173,User142,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
175,i4ogowbctwn5y9,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
177,User283,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
179,User124,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
181,User338,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
183,User129,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
185,User361,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
187,User127,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
189,User343,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
191,User377,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
193,User376,i9ja0ax58tt1co,directed,post_graph,75,0,0,0,75
343,User69,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
345,User76,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
347,User304,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
349,User208,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
351,User203,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
353,User348,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
355,Missing67,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
357,User73,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
359,hyzbx7tg80s3bq,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
361,User291,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
363,User68,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
365,User289,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
367,User75,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
369,User347,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
371,User321,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
373,Missing79,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
375,User201,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
377,User70,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
379,User195,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
381,User40,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
383,Missing69,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
385,User85,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
387,User204,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
389,Missing90,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
391,User307,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
393,User31,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
395,User209,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
397,User196,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
399,hzigfb5cvgr,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
401,User193,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
403,User84,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
405,User74,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
407,hqa9he829a62g3,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
409,User38,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
411,User77,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
413,User206,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
415,User371,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
417,User20,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
419,User22,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
421,hvedkbglOpZ,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
423,User80,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
425,User200,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
427,User82,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
429,User303,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
431,User32,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
433,User83,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
435,User37,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
437,User23,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
439,User205,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
441,User197,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
443,User78,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
445,hvg3157td0h26j,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
447,User81,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
449,hvdb7zxej2ef5,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
451,User48,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
453,User305,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
455,User365,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
457,hqa65gyyl9s3he,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
459,i4g1smn3p0q6gk,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
461,User306,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
463,i4jyla6fcb7,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
465,User326,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
467,User302,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
469,User199,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
471,i4hm2laogjU,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
473,User41,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
475,User346,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
477,User67,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
479,User207,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
481,User107,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
483,User191,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
485,User24,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
487,User357,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
489,User72,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
491,User71,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
493,User378,i9ja0pqec942l2,directed,post_graph,76,0,0,0,76
496,i4nihhaw2kl6ju,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
498,hd92o8lcAWC,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
500,Missing71,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
502,User233,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
504,Missing83,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
506,User222,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
508,User90,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
510,User217,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
512,User97,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
514,User253,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
516,User211,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
518,Missing50,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
520,hv8z1u99dsj6oc,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
522,User102,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
524,User223,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
526,User91,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
528,User93,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
530,User366,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
532,User95,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
534,User99,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
536,User243,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
538,User96,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
540,User331,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
542,User247,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
544,User234,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
546,User215,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
548,User229,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
550,User34,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
552,User254,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
554,User214,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
556,User26,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
558,User89,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
560,User240,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
562,hqqr4dzhgpi4qj,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
564,User255,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
566,User250,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
568,User252,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
570,User216,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
572,i4j6wy60cma6wm,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
574,User330,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
576,i4kmnsk977W,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
578,User350,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
580,User311,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
582,User297,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
584,User86,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
586,User227,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
588,hvhp6ipk2AP,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
590,User332,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
592,Missing80,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
594,User6,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
596,User256,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
598,Missing81,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
600,User213,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
602,i4nlopvtzebro,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
604,User98,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
606,User224,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
608,User225,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
610,i4m7b5qrsrm23w,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
612,User242,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
614,User25,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
616,User245,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
618,hz3l4qbx73f7fw,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
620,User33,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
622,i4ivqgtqgor4jp,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
624,User248,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
626,User236,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
628,User251,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
630,i4kxfkpejbo7jj,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
632,i4kdjaz5i5p4jr,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
634,hz0lchymrf7,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
636,User27,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
638,User333,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
640,User218,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
642,User235,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
644,User329,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
646,User249,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
648,User188,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
650,User334,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
652,i4kp810d0NZ,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
654,User328,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
656,User8,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
658,User237,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
660,User228,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
662,User241,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
664,User210,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
666,User238,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
668,User368,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
670,i9rikw6eJzu,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
672,User219,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
674,User342,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
676,User309,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
678,User94,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
680,User232,i9ja1465nuj57z,directed,post_graph,93,0,0,0,93
