source,target,type,type_data,no_replies,unique_views,no_reply_upvotes,no_reply_answer,weights
Teacher2,ids7symq25d5vv,directed,post_graph,13,0,0,0,13
Teacher2,Teacher2,directed,user_graph,13,0,0,0,13
Student91,ids7symq25d5vv,directed,post_graph,13,0,0,0,13
Student91,Teacher2,directed,user_graph,13,0,0,0,13
Teacher2,ids7symq25d5vv,directed,post_graph,13,0,0,0,13
Teacher2,Teacher2,directed,user_graph,13,0,0,0,13
Student91,ids7symq25d5vv,directed,post_graph,13,0,0,0,13
Student91,Teacher2,directed,user_graph,13,0,0,0,13
Teacher2,ids7symq25d5vv,directed,post_graph,13,0,0,0,13
Teacher2,Teacher2,directed,user_graph,13,0,0,0,13
Student91,ids7symq25d5vv,directed,post_graph,13,0,0,0,13
Student91,Teacher2,directed,user_graph,13,0,0,0,13
Student91,ids7symq25d5vv,directed,post_graph,13,0,0,0,13
Student91,Teacher2,directed,user_graph,13,0,0,0,13
Teacher2,ids7symq25d5vv,directed,post_graph,13,0,0,0,13
Teacher2,Teacher2,directed,user_graph,13,0,0,0,13
Teacher2,ids7symq25d5vv,directed,post_graph,13,0,0,0,13
Teacher2,Teacher2,directed,user_graph,13,0,0,0,13
Teacher6,idtnfiantnk62d,directed,post_graph,13,0,0,0,13
Teacher6,Teacher6,directed,user_graph,13,0,0,0,13
Student67,idtnfiantnk62d,directed,post_graph,13,0,0,0,13
Student67,Teacher6,directed,user_graph,13,0,0,0,13
Teacher6,idtnfiantnk62d,directed,post_graph,13,0,0,0,13
Teacher6,Teacher6,directed,user_graph,13,0,0,0,13
Teacher6,idtnfiantnk62d,directed,post_graph,13,0,0,0,13
Teacher6,Teacher6,directed,user_graph,13,0,0,0,13
Teacher6,idtnfiantnk62d,directed,post_graph,13,0,0,0,13
Teacher6,Teacher6,directed,user_graph,13,0,0,0,13
Teacher6,idtnfiantnk62d,directed,post_graph,13,0,0,0,13
Teacher6,Teacher6,directed,user_graph,13,0,0,0,13
Teacher6,idtnfiantnk62d,directed,post_graph,13,0,0,0,13
Teacher6,Teacher6,directed,user_graph,13,0,0,0,13
Teacher6,idtnfiantnk62d,directed,post_graph,13,0,0,0,13
Teacher6,Teacher6,directed,user_graph,13,0,0,0,13
Teacher6,idtnfiantnk62d,directed,post_graph,13,0,0,0,13
Teacher6,Teacher6,directed,user_graph,13,0,0,0,13
Teacher6,idtnfiantnk62d,directed,post_graph,13,0,0,1,14
Teacher6,Teacher6,directed,user_graph,13,0,0,1,14
Student67,idtnfiantnk62d,directed,post_graph,13,0,0,1,14
Student67,Teacher6,directed,user_graph,13,0,0,1,14
Teacher6,idtnfiantnk62d,directed,post_graph,13,0,0,1,14
Teacher6,Teacher6,directed,user_graph,13,0,0,1,14
Student67,idtnfiantnk62d,directed,post_graph,13,0,0,1,14
Student67,Teacher6,directed,user_graph,13,0,0,1,14
Student24,idtnnxuw11d66o,directed,post_graph,13,0,0,0,13
Student24,Teacher6,directed,user_graph,13,0,0,0,13
Student24,idtnnxuw11d66o,directed,post_graph,13,0,0,0,13
Student24,Teacher6,directed,user_graph,13,0,0,0,13
Teacher6,idtnnxuw11d66o,directed,post_graph,13,0,0,0,13
Teacher6,Teacher6,directed,user_graph,13,0,0,0,13
Teacher6,idtnnxuw11d66o,directed,post_graph,13,0,0,1,14
Teacher6,Teacher6,directed,user_graph,13,0,0,1,14
Teacher6,idtnnxuw11d66o,directed,post_graph,13,0,0,1,14
Teacher6,Teacher6,directed,user_graph,13,0,0,1,14
Teacher6,idtnnxuw11d66o,directed,post_graph,13,0,0,1,14
Teacher6,Teacher6,directed,user_graph,13,0,0,1,14
Teacher6,idtnnxuw11d66o,directed,post_graph,13,0,0,1,14
Teacher6,Teacher6,directed,user_graph,13,0,0,1,14
Teacher6,idtnnxuw11d66o,directed,post_graph,13,0,0,1,14
Teacher6,Teacher6,directed,user_graph,13,0,0,1,14
Teacher6,idtnnxuw11d66o,directed,post_graph,13,0,0,0,13
Teacher6,Teacher6,directed,user_graph,13,0,0,0,13
Teacher6,idtnnxuw11d66o,directed,post_graph,13,0,0,1,14
Teacher6,Teacher6,directed,user_graph,13,0,0,1,14
Student24,idtnnxuw11d66o,directed,post_graph,13,0,0,1,14
Student24,Teacher6,directed,user_graph,13,0,0,1,14
Teacher6,idtnnxuw11d66o,directed,post_graph,13,0,0,1,14
Teacher6,Teacher6,directed,user_graph,13,0,0,1,14
Teacher6,idtnnxuw11d66o,directed,post_graph,13,0,0,1,14
Teacher6,Teacher6,directed,user_graph,13,0,0,1,14
Student11,idtuzwlmimg1ms,directed,post_graph,13,0,0,0,13
Teacher7,idtuzwlmimg1ms,directed,post_graph,13,0,0,0,13
Teacher7,idtuzwlmimg1ms,directed,post_graph,13,0,0,0,13
Student11,idtuzwlmimg1ms,directed,post_graph,13,0,0,0,13
Teacher7,idtuzwlmimg1ms,directed,post_graph,13,0,0,0,13
Teacher2,idtuzwlmimg1ms,directed,post_graph,13,0,0,0,13
Student11,idtuzwlmimg1ms,directed,post_graph,13,0,0,0,13
Teacher2,idtuzwlmimg1ms,directed,post_graph,13,0,0,0,13
Teacher2,idtuzwlmimg1ms,directed,post_graph,13,0,0,0,13
Teacher2,idtuzwlmimg1ms,directed,post_graph,13,0,0,0,13
Teacher2,idtuzwlmimg1ms,directed,post_graph,13,0,0,0,13
Student11,idtuzwlmimg1ms,directed,post_graph,13,0,0,0,13
Student11,idtuzwlmimg1ms,directed,post_graph,13,0,0,1,14
Student77,idua68da1c36dc,directed,post_graph,13,0,0,0,13
Student77,Teacher6,directed,user_graph,13,0,0,0,13
Teacher6,idua68da1c36dc,directed,post_graph,13,0,0,0,13
Teacher6,Teacher6,directed,user_graph,13,0,0,0,13
Teacher6,idua68da1c36dc,directed,post_graph,13,0,0,0,13
Teacher6,Teacher6,directed,user_graph,13,0,0,0,13
Teacher6,idua68da1c36dc,directed,post_graph,13,0,0,0,13
Teacher6,Teacher6,directed,user_graph,13,0,0,0,13
Student77,idua68da1c36dc,directed,post_graph,13,0,0,0,13
Student77,Teacher6,directed,user_graph,13,0,0,0,13
Teacher6,idua68da1c36dc,directed,post_graph,13,0,0,0,13
Teacher6,Teacher6,directed,user_graph,13,0,0,0,13
Student77,idua68da1c36dc,directed,post_graph,13,0,0,0,13
Student77,Teacher6,directed,user_graph,13,0,0,0,13
Teacher6,idua68da1c36dc,directed,post_graph,13,0,0,0,13
Teacher6,Teacher6,directed,user_graph,13,0,0,0,13
Teacher6,idua68da1c36dc,directed,post_graph,13,0,0,0,13
Teacher6,Teacher6,directed,user_graph,13,0,0,0,13
Teacher6,idua68da1c36dc,directed,post_graph,13,0,0,0,13
Teacher6,Teacher6,directed,user_graph,13,0,0,0,13
Teacher6,idua68da1c36dc,directed,post_graph,13,0,0,0,13
Teacher6,Teacher6,directed,user_graph,13,0,0,0,13
Teacher6,idua68da1c36dc,directed,post_graph,13,0,0,0,13
Teacher6,Teacher6,directed,user_graph,13,0,0,0,13
Teacher6,idua68da1c36dc,directed,post_graph,13,0,0,1,14
Teacher6,Teacher6,directed,user_graph,13,0,0,1,14
Student2,idynukfjzdr7n1,directed,post_graph,13,0,0,0,13
Student2,Student10,directed,user_graph,13,0,0,0,13
Teacher2,if7au5gl3ib5gy,directed,post_graph,13,0,0,0,13
Teacher2,Teacher2,directed,user_graph,13,0,0,0,13
Teacher2,if7au5gl3ib5gy,directed,post_graph,13,0,0,0,13
Teacher2,Teacher2,directed,user_graph,13,0,0,0,13
Teacher2,if7au5gl3ib5gy,directed,post_graph,13,0,0,0,13
Teacher2,Teacher2,directed,user_graph,13,0,0,0,13
Teacher2,if7au5gl3ib5gy,directed,post_graph,13,0,0,0,13
Teacher2,Teacher2,directed,user_graph,13,0,0,0,13
Teacher2,if7au5gl3ib5gy,directed,post_graph,13,0,0,0,13
Teacher2,Teacher2,directed,user_graph,13,0,0,0,13
Student58,if7au5gl3ib5gy,directed,post_graph,13,0,0,0,13
Student58,Teacher2,directed,user_graph,13,0,0,0,13
Student13,if7au5gl3ib5gy,directed,post_graph,13,0,0,0,13
Student13,Teacher2,directed,user_graph,13,0,0,0,13
Student13,if7au5gl3ib5gy,directed,post_graph,13,0,0,0,13
Student13,Teacher2,directed,user_graph,13,0,0,0,13
Student13,if7au5gl3ib5gy,directed,post_graph,13,0,0,0,13
Student13,Teacher2,directed,user_graph,13,0,0,0,13
Teacher2,if7au5gl3ib5gy,directed,post_graph,13,0,0,0,13
Teacher2,Teacher2,directed,user_graph,13,0,0,0,13
Teacher2,if7au5gl3ib5gy,directed,post_graph,13,0,0,0,13
Teacher2,Teacher2,directed,user_graph,13,0,0,0,13
Teacher2,if7au5gl3ib5gy,directed,post_graph,13,0,0,0,13
Teacher2,Teacher2,directed,user_graph,13,0,0,0,13
Teacher2,if7au5gl3ib5gy,directed,post_graph,13,0,0,1,14
Teacher2,Teacher2,directed,user_graph,13,0,0,1,14
Teacher6,idtnnxuw11d66o,directed,post_graph,13,2,0,0,15
Teacher6,idtnfiantnk62d,directed,post_graph,13,4,0,0,17
Teacher6,idua68da1c36dc,directed,post_graph,13,5,0,0,18
Teacher2,if7au5gl3ib5gy,directed,post_graph,13,5,0,0,18
Teacher2,ids7a58a4yv5qc,directed,post_graph,13,6,0,0,19
Teacher2,ids7bttey294uy,directed,post_graph,13,6,0,0,19
Student10,idynukfjzdr7n1,directed,post_graph,13,64,0,0,77
Teacher2,ids7symq25d5vv,directed,post_graph,13,7,0,0,20
Teacher4,idrlxlyotxk4k8,directed,post_graph,14,0,0,0,14
Teacher4,Teacher4,directed,user_graph,14,0,0,0,14
Student4,idrlxlyotxk4k8,directed,post_graph,14,0,0,0,14
Student4,Teacher4,directed,user_graph,14,0,0,0,14
Teacher4,idrlxlyotxk4k8,directed,post_graph,14,0,0,0,14
Teacher4,Teacher4,directed,user_graph,14,0,0,0,14
Teacher4,idrlxlyotxk4k8,directed,post_graph,14,0,0,0,14
Teacher4,Teacher4,directed,user_graph,14,0,0,0,14
Teacher4,idrlxlyotxk4k8,directed,post_graph,14,0,0,0,14
Teacher4,Teacher4,directed,user_graph,14,0,0,0,14
Teacher4,idrlxlyotxk4k8,directed,post_graph,14,0,0,0,14
Teacher4,Teacher4,directed,user_graph,14,0,0,0,14
Teacher4,idrlxlyotxk4k8,directed,post_graph,14,0,0,0,14
Teacher4,Teacher4,directed,user_graph,14,0,0,0,14
Teacher4,idrlxlyotxk4k8,directed,post_graph,14,0,0,0,14
Teacher4,Teacher4,directed,user_graph,14,0,0,0,14
Teacher4,idrlxlyotxk4k8,directed,post_graph,14,0,0,0,14
Teacher4,Teacher4,directed,user_graph,14,0,0,0,14
Student4,idrlxlyotxk4k8,directed,post_graph,14,0,0,0,14
Student4,Teacher4,directed,user_graph,14,0,0,0,14
Teacher4,idrlxlyotxk4k8,directed,post_graph,14,0,0,0,14
Teacher4,Teacher4,directed,user_graph,14,0,0,0,14
Student4,idrlxlyotxk4k8,directed,post_graph,14,0,0,0,14
Student4,Teacher4,directed,user_graph,14,0,0,0,14
Student4,idrlxlyotxk4k8,directed,post_graph,14,0,0,0,14
Student4,Teacher4,directed,user_graph,14,0,0,0,14
Teacher4,idrlxlyotxk4k8,directed,post_graph,14,0,0,0,14
Teacher4,Teacher4,directed,user_graph,14,0,0,0,14
Student10,iela9vtghe31k5,directed,post_graph,14,0,0,0,14
Student24,iela9vtghe31k5,directed,post_graph,14,0,0,0,14
Student72,iela9vtghe31k5,directed,post_graph,14,0,0,0,14
Student13,iela9vtghe31k5,directed,post_graph,14,0,0,0,14
Student51,iela9vtghe31k5,directed,post_graph,14,0,0,0,14
Student85,iela9vtghe31k5,directed,post_graph,14,0,0,0,14
Teacher2,iela9vtghe31k5,directed,post_graph,14,0,0,0,14
Student8,iela9vtghe31k5,directed,post_graph,14,0,0,0,14
Student73,iela9vtghe31k5,directed,post_graph,14,0,0,0,14
Student76,iela9vtghe31k5,directed,post_graph,14,0,0,0,14
Student9,iela9vtghe31k5,directed,post_graph,14,0,0,0,14
Student101,iela9vtghe31k5,directed,post_graph,14,0,0,0,14
Student95,iela9vtghe31k5,directed,post_graph,14,0,0,0,14
Student29,iela9vtghe31k5,directed,post_graph,14,0,0,0,14
Teacher2,ifed53gb2epb,directed,post_graph,14,0,0,0,14
Student10,ifed53gb2epb,directed,post_graph,14,0,0,0,14
Student1,ifed53gb2epb,directed,post_graph,14,0,0,0,14
Student85,ifed53gb2epb,directed,post_graph,14,0,0,0,14
Student24,ifed53gb2epb,directed,post_graph,14,0,0,0,14
Student91,ifed53gb2epb,directed,post_graph,14,0,0,0,14
Student63,ifed53gb2epb,directed,post_graph,14,0,0,0,14
Student22,ifed53gb2epb,directed,post_graph,14,0,0,0,14
Student86,ifed53gb2epb,directed,post_graph,14,0,0,0,14
Student98,ifed53gb2epb,directed,post_graph,14,0,0,0,14
Student36,ifed53gb2epb,directed,post_graph,14,0,0,0,14
Student8,ifed53gb2epb,directed,post_graph,14,0,0,0,14
Student101,ifed53gb2epb,directed,post_graph,14,0,0,0,14
Student92,ifed53gb2epb,directed,post_graph,14,0,0,0,14
Teacher4,idrlxlyotxk4k8,directed,post_graph,14,4,0,0,18
Student101,iepz09lhwwo2vd,directed,post_graph,15,1,0,0,16
Student6,ieqsfiq6daw1yz,directed,post_graph,15,1,0,0,16
Teacher2,iexmjexhtql2c6,directed,post_graph,15,1,0,0,16
Teacher2,idkozyrjfs05nx,directed,post_graph,15,2,0,0,17
Teacher2,idqtwrrsc194fn,directed,post_graph,15,2,0,0,17
Student71,idyq5kbxk235ao,directed,post_graph,15,2,0,0,17
Student3,iefme85iwo82jp,directed,post_graph,15,2,0,0,17
Student41,iem1mlau6qg8n,directed,post_graph,15,2,0,0,17
Student80,ieqoxh3cgme5cn,directed,post_graph,15,2,0,0,17
Teacher2,iexmj0dfuom204,directed,post_graph,15,2,0,0,17
Teacher2,iexmju0lxhv6hm,directed,post_graph,15,2,0,0,17
Teacher2,iexmkm6djxp6v4,directed,post_graph,15,2,0,0,17
Teacher2,iexmljylp2p70m,directed,post_graph,15,2,0,0,17
Teacher2,iexmpjvzc392xt,directed,post_graph,15,2,0,0,17
Teacher2,iexmt5vx88q1d3,directed,post_graph,15,2,0,0,17
Teacher2,iexmtomhhpz4f2,directed,post_graph,15,2,0,0,17
Teacher2,iexmu7qd6bv2gs,directed,post_graph,15,2,0,0,17
Teacher2,iexn6cct4p042t,directed,post_graph,15,2,0,0,17
Teacher2,iexn6y9ebph9o,directed,post_graph,15,2,0,0,17
Teacher2,iexn7pa8mvi4w4,directed,post_graph,15,2,0,0,17
Misc1,if1c05w09dn49h,directed,post_graph,15,2,0,0,17
Student80,if5l0l66yc17oa,directed,post_graph,15,28,0,0,43
Student35,iew33g6s7hok5,directed,post_graph,15,29,0,0,44
Teacher7,ieqkkbl2fpu2mm,directed,post_graph,15,3,0,0,18
Student82,idn8h3xz9p9xo,directed,post_graph,15,30,0,0,45
Student43,ie4yqoe4ais74,directed,post_graph,15,31,0,0,46
Student53,ie8q99zv3be623,directed,post_graph,15,42,0,0,57
Student6,idy7noc5fu28a,directed,post_graph,15,43,0,0,58
Student55,idpi6p5vf1d5h3,directed,post_graph,15,49,0,0,64
Teacher2,ids7zb1t3v3v6,directed,post_graph,15,5,0,0,20
Student100,ie8mpyu5ggz5si,directed,post_graph,15,50,0,0,65
Student55,idyhum9v12a5jh,directed,post_graph,15,51,0,0,66
Teacher2,if2zxvgt3d31az,directed,post_graph,15,51,0,0,66
Student21,ie5wrlpbo30n1,directed,post_graph,15,52,0,0,67
Student55,ienxgtk42bu4e4,directed,post_graph,15,53,0,0,68
Student43,if8d4f8d5fk16x,directed,post_graph,15,53,0,0,68
Student46,iem5a8xd4te3pm,directed,post_graph,15,54,0,0,69
Student76,iez5q02cibo6s4,directed,post_graph,15,54,0,0,69
Student84,if24nsqr6363o4,directed,post_graph,15,55,0,0,70
Teacher3,if7fd8796eu6x1,directed,post_graph,15,6,0,0,21
Student13,idphzkjjkomb1,directed,post_graph,15,7,0,0,22
Student90,idratehur3g75e,directed,post_graph,16,0,0,0,16
Teacher5,idratehur3g75e,directed,post_graph,16,0,0,0,16
Teacher5,idratehur3g75e,directed,post_graph,16,0,0,0,16
Teacher5,idratehur3g75e,directed,post_graph,16,0,0,0,16
Teacher5,idratehur3g75e,directed,post_graph,16,0,0,0,16
Teacher5,idratehur3g75e,directed,post_graph,16,0,0,0,16
Student90,idratehur3g75e,directed,post_graph,16,0,0,0,16
Teacher5,idratehur3g75e,directed,post_graph,16,0,0,0,16
Teacher5,idratehur3g75e,directed,post_graph,16,0,0,0,16
Teacher5,idratehur3g75e,directed,post_graph,16,0,0,0,16
Student90,idratehur3g75e,directed,post_graph,16,0,0,0,16
Teacher5,idratehur3g75e,directed,post_graph,16,0,0,0,16
Teacher5,idratehur3g75e,directed,post_graph,16,0,0,0,16
Student90,idratehur3g75e,directed,post_graph,16,0,0,0,16
Student90,idratehur3g75e,directed,post_graph,16,0,0,0,16
Teacher5,idratehur3g75e,directed,post_graph,16,0,0,0,16
Student73,idrc4mnvg147fp,directed,post_graph,16,0,0,0,16
Teacher5,idrc4mnvg147fp,directed,post_graph,16,0,0,0,16
Teacher5,idrc4mnvg147fp,directed,post_graph,16,0,0,0,16
Student73,idrc4mnvg147fp,directed,post_graph,16,0,0,0,16
Teacher5,idrc4mnvg147fp,directed,post_graph,16,0,0,0,16
Student73,idrc4mnvg147fp,directed,post_graph,16,0,0,0,16
Teacher5,idrc4mnvg147fp,directed,post_graph,16,0,0,0,16
Teacher5,idrc4mnvg147fp,directed,post_graph,16,0,0,0,16
Teacher5,idrc4mnvg147fp,directed,post_graph,16,0,0,0,16
Student73,idrc4mnvg147fp,directed,post_graph,16,0,0,0,16
Teacher5,idrc4mnvg147fp,directed,post_graph,16,0,0,0,16
Student73,idrc4mnvg147fp,directed,post_graph,16,0,0,0,16
Student73,idrc4mnvg147fp,directed,post_graph,16,0,0,0,16
Teacher5,idrc4mnvg147fp,directed,post_graph,16,0,0,0,16
Teacher5,idrc4mnvg147fp,directed,post_graph,16,0,0,1,17
Teacher5,idrc4mnvg147fp,directed,post_graph,16,0,0,1,17
Student93,ids7vk6c8vv5jj,directed,post_graph,16,0,0,0,16
Student93,Teacher2,directed,user_graph,16,0,0,0,16
Student93,ids7vk6c8vv5jj,directed,post_graph,16,0,0,0,16
Student93,Teacher2,directed,user_graph,16,0,0,0,16
Student93,ids7vk6c8vv5jj,directed,post_graph,16,0,0,0,16
Student93,Teacher2,directed,user_graph,16,0,0,0,16
Teacher2,ids7vk6c8vv5jj,directed,post_graph,16,0,0,0,16
Teacher2,Teacher2,directed,user_graph,16,0,0,0,16
Student93,ids7vk6c8vv5jj,directed,post_graph,16,0,0,0,16
Student93,Teacher2,directed,user_graph,16,0,0,0,16
Teacher2,ids7vk6c8vv5jj,directed,post_graph,16,0,0,0,16
Teacher2,Teacher2,directed,user_graph,16,0,0,0,16
Teacher2,ids7vk6c8vv5jj,directed,post_graph,16,0,0,0,16
Teacher2,Teacher2,directed,user_graph,16,0,0,0,16
Student93,ids7vk6c8vv5jj,directed,post_graph,16,0,0,0,16
Student93,Teacher2,directed,user_graph,16,0,0,0,16
Student93,ids7vk6c8vv5jj,directed,post_graph,16,0,0,0,16
Student93,Teacher2,directed,user_graph,16,0,0,0,16
Teacher2,ids7vk6c8vv5jj,directed,post_graph,16,0,0,0,16
Teacher2,Teacher2,directed,user_graph,16,0,0,0,16
Student93,ids7vk6c8vv5jj,directed,post_graph,16,0,0,0,16
Student93,Teacher2,directed,user_graph,16,0,0,0,16
Teacher2,ids7vk6c8vv5jj,directed,post_graph,16,0,0,0,16
Teacher2,Teacher2,directed,user_graph,16,0,0,0,16
Teacher2,ids7vk6c8vv5jj,directed,post_graph,16,0,0,0,16
Teacher2,Teacher2,directed,user_graph,16,0,0,0,16
Student93,ids7vk6c8vv5jj,directed,post_graph,16,0,0,0,16
Student93,Teacher2,directed,user_graph,16,0,0,0,16
Student93,ids7vk6c8vv5jj,directed,post_graph,16,0,0,0,16
Student93,Teacher2,directed,user_graph,16,0,0,0,16
Teacher2,ids7vk6c8vv5jj,directed,post_graph,16,0,0,0,16
Teacher2,Teacher2,directed,user_graph,16,0,0,0,16
Student81,idvvqdn9fr15dr,directed,post_graph,16,0,0,0,16
Student91,idvvqdn9fr15dr,directed,post_graph,16,0,0,0,16
Student45,idvvqdn9fr15dr,directed,post_graph,16,0,0,0,16
Student17,idvvqdn9fr15dr,directed,post_graph,16,0,0,0,16
Student28,idvvqdn9fr15dr,directed,post_graph,16,0,0,0,16
Student38,idvvqdn9fr15dr,directed,post_graph,16,0,0,0,16
Student24,idvvqdn9fr15dr,directed,post_graph,16,0,0,0,16
Student100,idvvqdn9fr15dr,directed,post_graph,16,0,0,0,16
Student93,idvvqdn9fr15dr,directed,post_graph,16,0,0,0,16
Student88,idvvqdn9fr15dr,directed,post_graph,16,0,0,0,16
Teacher5,idvvqdn9fr15dr,directed,post_graph,16,0,0,0,16
Student9,idvvqdn9fr15dr,directed,post_graph,16,0,0,0,16
Student79,idvvqdn9fr15dr,directed,post_graph,16,0,0,0,16
Student55,idvvqdn9fr15dr,directed,post_graph,16,0,0,0,16
Student87,idvvqdn9fr15dr,directed,post_graph,16,0,0,0,16
Teacher3,idvvqdn9fr15dr,directed,post_graph,16,0,0,0,16
Student11,idyty406lw4l3,directed,post_graph,16,0,0,0,16
Student11,Student95,directed,user_graph,16,0,0,0,16
Student6,idyty406lw4l3,directed,post_graph,16,0,0,0,16
Student6,Student95,directed,user_graph,16,0,0,0,16
Student100,idyty406lw4l3,directed,post_graph,16,0,0,0,16
Student100,Student95,directed,user_graph,16,0,0,0,16
Student59,idyty406lw4l3,directed,post_graph,16,0,0,0,16
Student59,Student95,directed,user_graph,16,0,0,0,16
Student80,idyty406lw4l3,directed,post_graph,16,0,0,0,16
Student80,Student95,directed,user_graph,16,0,0,0,16
Student55,idyty406lw4l3,directed,post_graph,16,0,0,0,16
Student55,Student95,directed,user_graph,16,0,0,0,16
Student85,idyty406lw4l3,directed,post_graph,16,0,0,0,16
Student85,Student95,directed,user_graph,16,0,0,0,16
Student43,idyty406lw4l3,directed,post_graph,16,0,0,0,16
Student43,Student95,directed,user_graph,16,0,0,0,16
Student71,idyty406lw4l3,directed,post_graph,16,0,0,0,16
Student71,Student95,directed,user_graph,16,0,0,0,16
Student76,idyty406lw4l3,directed,post_graph,16,0,0,0,16
Student76,Student95,directed,user_graph,16,0,0,0,16
Student74,idyty406lw4l3,directed,post_graph,16,0,0,0,16
Student74,Student95,directed,user_graph,16,0,0,0,16
Student88,idyty406lw4l3,directed,post_graph,16,0,0,0,16
Student88,Student95,directed,user_graph,16,0,0,0,16
Teacher2,idyty406lw4l3,directed,post_graph,16,0,0,0,16
Teacher2,Student95,directed,user_graph,16,0,0,0,16
Student79,idyty406lw4l3,directed,post_graph,16,0,0,0,16
Student79,Student95,directed,user_graph,16,0,0,0,16
Student96,idyty406lw4l3,directed,post_graph,16,0,0,0,16
Student96,Student95,directed,user_graph,16,0,0,0,16
Student101,idyty406lw4l3,directed,post_graph,16,0,0,0,16
Student101,Student95,directed,user_graph,16,0,0,0,16
Student58,ie5tz38ia5x1gk,directed,post_graph,16,0,0,0,16
Student87,ie5tz38ia5x1gk,directed,post_graph,16,0,0,0,16
Student54,ie5tz38ia5x1gk,directed,post_graph,16,0,0,0,16
Student9,ie5tz38ia5x1gk,directed,post_graph,16,0,0,0,16
Student1,ie5tz38ia5x1gk,directed,post_graph,16,0,0,0,16
Student26,ie5tz38ia5x1gk,directed,post_graph,16,0,0,0,16
Student51,ie5tz38ia5x1gk,directed,post_graph,16,0,0,0,16
Student86,ie5tz38ia5x1gk,directed,post_graph,16,0,0,0,16
Student90,ie5tz38ia5x1gk,directed,post_graph,16,0,0,0,16
Student77,ie5tz38ia5x1gk,directed,post_graph,16,0,0,0,16
Student24,ie5tz38ia5x1gk,directed,post_graph,16,0,0,0,16
Student76,ie5tz38ia5x1gk,directed,post_graph,16,0,0,0,16
Student28,ie5tz38ia5x1gk,directed,post_graph,16,0,0,0,16
Student100,ie5tz38ia5x1gk,directed,post_graph,16,0,0,0,16
Student15,ie5tz38ia5x1gk,directed,post_graph,16,0,0,0,16
Student33,ie5tz38ia5x1gk,directed,post_graph,16,0,0,0,16
Teacher2,ieaoguhzw16606,directed,post_graph,16,0,0,0,16
Student6,ieaoguhzw16606,directed,post_graph,16,0,0,0,16
Student9,ieaoguhzw16606,directed,post_graph,16,0,0,0,16
Student13,ieaoguhzw16606,directed,post_graph,16,0,0,0,16
Student44,ieaoguhzw16606,directed,post_graph,16,0,0,0,16
Student24,ieaoguhzw16606,directed,post_graph,16,0,0,0,16
Student9,ieaoguhzw16606,directed,post_graph,16,0,0,0,16
Student98,ieaoguhzw16606,directed,post_graph,16,0,0,0,16
Student74,ieaoguhzw16606,directed,post_graph,16,0,0,0,16
Student26,ieaoguhzw16606,directed,post_graph,16,0,0,0,16
Student51,ieaoguhzw16606,directed,post_graph,16,0,0,0,16
Student86,ieaoguhzw16606,directed,post_graph,16,0,0,0,16
Misc3,ieaoguhzw16606,directed,post_graph,16,0,0,0,16
Student73,ieaoguhzw16606,directed,post_graph,16,0,0,0,16
Student43,ieaoguhzw16606,directed,post_graph,16,0,0,0,16
Student40,ieaoguhzw16606,directed,post_graph,16,0,0,0,16
Student88,ievg72k95ju71l,directed,post_graph,16,0,0,0,16
Student4,ievg72k95ju71l,directed,post_graph,16,0,0,0,16
Student24,ievg72k95ju71l,directed,post_graph,16,0,0,0,16
Student1,ievg72k95ju71l,directed,post_graph,16,0,0,0,16
Student91,ievg72k95ju71l,directed,post_graph,16,0,0,0,16
Student22,ievg72k95ju71l,directed,post_graph,16,0,0,0,16
Student51,ievg72k95ju71l,directed,post_graph,16,0,0,0,16
Student71,ievg72k95ju71l,directed,post_graph,16,0,0,0,16
Student45,ievg72k95ju71l,directed,post_graph,16,0,0,0,16
Student61,ievg72k95ju71l,directed,post_graph,16,0,0,0,16
Misc3,ievg72k95ju71l,directed,post_graph,16,0,0,0,16
Student17,ievg72k95ju71l,directed,post_graph,16,0,0,0,16
Student38,ievg72k95ju71l,directed,post_graph,16,0,0,0,16
Student101,ievg72k95ju71l,directed,post_graph,16,0,0,0,16
Student86,ievg72k95ju71l,directed,post_graph,16,0,0,0,16
Student43,ievg72k95ju71l,directed,post_graph,16,0,0,0,16
Teacher2,idquiivus6z1o0,directed,post_graph,16,2,0,0,18
Teacher5,ie09ikaxa9659l,directed,post_graph,16,2,0,0,18
Teacher2,ien6ns3kiulqu,directed,post_graph,16,2,0,0,18
Teacher2,iexmhhp4sy4q7,directed,post_graph,16,2,0,0,18
Teacher2,iexmin39svg4k0,directed,post_graph,16,2,0,0,18
Teacher2,iexmrpkap2g4p4,directed,post_graph,16,2,0,0,18
Teacher2,iexn0ak6uoi3w2,directed,post_graph,16,2,0,0,18
Teacher2,iexn0yo3qev4xy,directed,post_graph,16,2,0,0,18
Teacher2,iexn1qmnevj5hn,directed,post_graph,16,2,0,0,18
Teacher2,iexn4f7anjm4it,directed,post_graph,16,2,0,0,18
Student99,ief06f51l637im,directed,post_graph,16,24,0,0,40
Student8,idrnm6doze35zn,directed,post_graph,16,38,0,0,54
Student13,iefxrup8hhw5xz,directed,post_graph,16,40,0,0,56
Student32,idw6745mdf03sp,directed,post_graph,16,42,0,0,58
Student1,idt2cec2trbox,directed,post_graph,16,44,0,0,60
Student71,ie5xe2sg22t3xh,directed,post_graph,16,53,0,0,69
Teacher2,ids7vk6c8vv5jj,directed,post_graph,16,6,0,0,22
Student95,idyty406lw4l3,directed,post_graph,16,66,0,0,82
