source,target,type,type_data,no_replies,unique_views,no_reply_upvotes,no_reply_answer,weights
Student77,Teacher6,directed,user_graph,13,0,0,0,13
Teacher6,Teacher6,directed,user_graph,13,0,0,0,13
Student77,Teacher6,directed,user_graph,13,0,0,0,13
Teacher6,Teacher6,directed,user_graph,13,0,0,0,13
Teacher6,Teacher6,directed,user_graph,13,0,0,0,13
Teacher6,Teacher6,directed,user_graph,13,0,0,0,13
Teacher6,Teacher6,directed,user_graph,13,0,0,0,13
Teacher6,Teacher6,directed,user_graph,13,0,0,0,13
Teacher6,Teacher6,directed,user_graph,13,0,0,1,14
Student2,Student10,directed,user_graph,13,0,0,0,13
Teacher2,Teacher2,directed,user_graph,13,0,0,0,13
Teacher2,Teacher2,directed,user_graph,13,0,0,0,13
Teacher2,Teacher2,directed,user_graph,13,0,0,0,13
Teacher2,Teacher2,directed,user_graph,13,0,0,0,13
Teacher2,Teacher2,directed,user_graph,13,0,0,0,13
Student58,Teacher2,directed,user_graph,13,0,0,0,13
Student13,Teacher2,directed,user_graph,13,0,0,0,13
Student13,Teacher2,directed,user_graph,13,0,0,0,13
Student13,Teacher2,directed,user_graph,13,0,0,0,13
Teacher2,Teacher2,directed,user_graph,13,0,0,0,13
Teacher2,Teacher2,directed,user_graph,13,0,0,0,13
Teacher2,Teacher2,directed,user_graph,13,0,0,0,13
Teacher2,Teacher2,directed,user_graph,13,0,0,1,14
Teacher4,Teacher4,directed,user_graph,14,0,0,0,14
Student4,Teacher4,directed,user_graph,14,0,0,0,14
Teacher4,Teacher4,directed,user_graph,14,0,0,0,14
Teacher4,Teacher4,directed,user_graph,14,0,0,0,14
Teacher4,Teacher4,directed,user_graph,14,0,0,0,14
Teacher4,Teacher4,directed,user_graph,14,0,0,0,14
Teacher4,Teacher4,directed,user_graph,14,0,0,0,14
Teacher4,Teacher4,directed,user_graph,14,0,0,0,14
Teacher4,Teacher4,directed,user_graph,14,0,0,0,14
Student4,Teacher4,directed,user_graph,14,0,0,0,14
Teacher4,Teacher4,directed,user_graph,14,0,0,0,14
Student4,Teacher4,directed,user_graph,14,0,0,0,14
Student4,Teacher4,directed,user_graph,14,0,0,0,14
Teacher4,Teacher4,directed,user_graph,14,0,0,0,14
Student93,Teacher2,directed,user_graph,16,0,0,0,16
Student93,Teacher2,directed,user_graph,16,0,0,0,16
Student93,Teacher2,directed,user_graph,16,0,0,0,16
Teacher2,Teacher2,directed,user_graph,16,0,0,0,16
Student93,Teacher2,directed,user_graph,16,0,0,0,16
Teacher2,Teacher2,directed,user_graph,16,0,0,0,16
Teacher2,Teacher2,directed,user_graph,16,0,0,0,16
Student93,Teacher2,directed,user_graph,16,0,0,0,16
Student93,Teacher2,directed,user_graph,16,0,0,0,16
Teacher2,Teacher2,directed,user_graph,16,0,0,0,16
Student93,Teacher2,directed,user_graph,16,0,0,0,16
Teacher2,Teacher2,directed,user_graph,16,0,0,0,16
Teacher2,Teacher2,directed,user_graph,16,0,0,0,16
Student93,Teacher2,directed,user_graph,16,0,0,0,16
Student93,Teacher2,directed,user_graph,16,0,0,0,16
Teacher2,Teacher2,directed,user_graph,16,0,0,0,16
Student11,Student95,directed,user_graph,16,0,0,0,16
Student6,Student95,directed,user_graph,16,0,0,0,16
Student100,Student95,directed,user_graph,16,0,0,0,16
Student59,Student95,directed,user_graph,16,0,0,0,16
Student80,Student95,directed,user_graph,16,0,0,0,16
Student55,Student95,directed,user_graph,16,0,0,0,16
Student85,Student95,directed,user_graph,16,0,0,0,16
Student43,Student95,directed,user_graph,16,0,0,0,16
Student71,Student95,directed,user_graph,16,0,0,0,16
Student76,Student95,directed,user_graph,16,0,0,0,16
Student74,Student95,directed,user_graph,16,0,0,0,16
Student88,Student95,directed,user_graph,16,0,0,0,16
Teacher2,Student95,directed,user_graph,16,0,0,0,16
Student79,Student95,directed,user_graph,16,0,0,0,16
Student96,Student95,directed,user_graph,16,0,0,0,16
Student101,Student95,directed,user_graph,16,0,0,0,16
Student6,Student17,directed,user_graph,18,0,0,0,18
Student11,Student17,directed,user_graph,18,0,0,0,18
Student100,Student17,directed,user_graph,18,0,0,0,18
Student71,Student17,directed,user_graph,18,0,0,0,18
Student26,Student17,directed,user_graph,18,0,0,0,18
Student22,Student17,directed,user_graph,18,0,0,0,18
Student51,Student17,directed,user_graph,18,0,0,0,18
Student42,Student17,directed,user_graph,18,0,0,0,18
Student35,Student17,directed,user_graph,18,0,0,0,18
Student55,Student17,directed,user_graph,18,0,0,0,18
Student1,Student17,directed,user_graph,18,0,0,0,18
Student55,Student17,directed,user_graph,18,0,0,0,18
Student95,Student17,directed,user_graph,18,0,0,0,18
Student85,Student17,directed,user_graph,18,0,0,0,18
Student54,Student17,directed,user_graph,18,0,0,0,18
Student48,Student17,directed,user_graph,18,0,0,0,18
Student8,Student17,directed,user_graph,18,0,0,0,18
Student24,Student17,directed,user_graph,18,0,0,0,18
Student85,Teacher2,directed,user_graph,19,0,0,0,19
Student51,Teacher2,directed,user_graph,19,0,0,0,19
Student9,Teacher2,directed,user_graph,19,0,0,0,19
Student17,Teacher2,directed,user_graph,19,0,0,0,19
Student34,Teacher2,directed,user_graph,19,0,0,0,19
Student21,Teacher2,directed,user_graph,19,0,0,0,19
Student41,Teacher2,directed,user_graph,19,0,0,0,19
Student97,Teacher2,directed,user_graph,19,0,0,0,19
Student6,Teacher2,directed,user_graph,19,0,0,0,19
Student80,Teacher2,directed,user_graph,19,0,0,0,19
Student60,Teacher2,directed,user_graph,19,0,0,0,19
Student24,Teacher2,directed,user_graph,19,0,0,0,19
Student32,Teacher2,directed,user_graph,19,0,0,0,19
Student71,Teacher2,directed,user_graph,19,0,0,0,19
Student8,Teacher2,directed,user_graph,19,0,0,0,19
Student35,Teacher2,directed,user_graph,19,0,0,0,19
Student39,Teacher2,directed,user_graph,19,0,0,0,19
Student10,Teacher2,directed,user_graph,19,0,0,0,19
Student96,Teacher2,directed,user_graph,19,0,0,0,19
Teacher2,Teacher2,directed,user_graph,22,0,0,0,22
Student34,Teacher2,directed,user_graph,22,0,0,0,22
Teacher2,Teacher2,directed,user_graph,22,0,0,0,22
Teacher2,Teacher2,directed,user_graph,22,0,0,0,22
Teacher2,Teacher2,directed,user_graph,22,0,0,0,22
Teacher2,Teacher2,directed,user_graph,22,0,0,0,22
Teacher2,Teacher2,directed,user_graph,22,0,0,0,22
Student10,Teacher2,directed,user_graph,22,0,0,0,22
Student11,Teacher2,directed,user_graph,22,0,0,0,22
Student9,Teacher2,directed,user_graph,22,0,0,0,22
Student86,Teacher2,directed,user_graph,22,0,0,0,22
Student24,Teacher2,directed,user_graph,22,0,0,0,22
Teacher2,Teacher2,directed,user_graph,22,0,0,0,22
Student91,Teacher2,directed,user_graph,22,0,0,0,22
Teacher2,Teacher2,directed,user_graph,22,0,0,0,22
Teacher2,Teacher2,directed,user_graph,22,0,0,0,22
Student73,Teacher2,directed,user_graph,22,0,0,0,22
Student30,Teacher2,directed,user_graph,22,0,0,0,22
Student6,Teacher2,directed,user_graph,22,0,0,0,22
Student44,Teacher2,directed,user_graph,22,0,0,0,22
Student33,Teacher2,directed,user_graph,22,0,0,0,22
Student44,Teacher2,directed,user_graph,22,0,0,1,23
